movie_id	user_id	sentiment	review
174	94	0	Grosse déception. Le charme et le talent de Mélanie Doutey ne parviennent pas à faire décoller cette série. Les dialogues sont bâclés, les personnages secondaires pas du tout ou très peu fouillé. Fréderic Difenthal n'est pas convaincant dans son rôle d'homo. Les péripéties sont très prévisibles. On est encore très très loin des séries américaines piquentes et audacieuses. A réserver un soir de pluie.
275	1	1	Très belle série, touchante dès le départ ! Même si de nombreux sujets abordés l'ont déjà été dans d'autres, la manière dont les épisodes sont écrits et réalisés, mais aussi et surtout la qualité de jeux de la quasi totalité des acteurs (pour ne pas dire tous) sont excellent ! Malheureusement la série s'est términée trop tôt, il ne nous reste plus qu'à revisionner nos anciens épisodes !
487	645	1	Les saisons 1 et 2 sont énormes !!!! Le réalisateur a une imagination de malade..... des liens de fous auxquels on ne s'attend pas, bref, que du bonheur !
487	1189	0	J'ai découvert par hasard cette série. Au début, il est vrai que j'ai accroché, mais au fur et à mesure des épisodes je me suis vite demandé pourquoi regarder cette série.... Trop de flashback, pas assez de réponse, trop de longueur..... Certes, il y a des très très bons acteurs, mais franchement on retrouve bien les mêmes défauts qu'une série comme Alias (même producteur).... J'ai quand même commencé la saison 2, mais franchement je pense pas la regarder jusqu'au bout. PS : un conseil si vous avez la possibilité ne regarder par cette série en Francais mais plutot en VO, car le doublage est plusque mauvais et pour info : ''MICHELLE'' n'est pas allemande mais Francaise..........
438	226	0	Je trouve que la série porte bien son nom car c'est vraiment de la kaamelott. Je n'ai regardé qu'une fois j'ai trouvé ça vraiment pas drôle. Me suis même endormi devant.
44	43	1	Super série qui a su s'imposer au fur et à mesure. Ce n'est pas qu'un simple spin off! Très dommage que la France ne la connaisse pas davantage et qu'elle ait été annulée par the WB...
577	283	1	Bon, je comprends qu'on puisse ne pas aimer cette série pour beaucoup de choses: trop gore, trop de sexe, trop bizarre, trop dur à suivre mais que l'on dise pas très original... Là faut qu'on m'explique! Parce que même en suivant tous les vendredi on s'y perd! Alors merci aux scénaristes de me tenir en haleine à chaque épisode même si on sent parfois qu'ils veulent en faire trop dans le trash.
5	356	1	La meilleure série du monde, grace à son scénario en béton blindé en rebondissements, des personnages enfin crédibles, dignes des meilleurs films! Averstissement : Le visionnage d'un épisode peut entrainer le visionnage de la saison! Captivant au plus haut point.
128	95	0	exemple typique de la serie "provocante " ( selon M6)totalement formatée. ici le "politiquement incorrect" se limite a montrer des femmes a poil ( ms bon on voit pas de minou; faut pas déconner) et voir un blaireau passer son temps à rencontrer des femmes qui veulent se faire baiser ( wahou c'est trop réaliste) souvent ds des situation cocasses. c'est donc ni drole , ni original , ni réellement politiqument incorrect.
650	914	1	Je suis totalement fan de Prison Break: beaucoup de suspense, de rebondissements, de peur et de joies! Et "Fish" est vraiment beau gosse, ce qui ne gâche rien!! A voir en VO!
112	7	1	Boston Public est une série qui montre vraiment ce qui se passe dans les lycées. David E. Kelley, le créateur de la série, a eu une superbe idée de montrer les coulisses d'un lycée public. Les acteurs interprètent admirablement leurs rôles, le scénario est super...
348	60	0	Franchement je suis très déçue de cette série!Je m'ennuie totalement devant! On est très loin de ce que Josh Schwartz nous avait proposé avec New port Beach!
157	271	0	navrant d'amateurisme, des effets "spéciaux" digne de c'est pas sorcier, des actrices nullissimes exibant leur non forme...bref un calvere.
689	123	0	Ah ouf on a eu chaud! Mais qu'est-ce qu'on est fort nous les Français : après les séries vieillottes et sans intérêt de 90 min genre Julie Lescaut, on a réussi à passer à la série vieillotte et sans intérêt de 52 min. Vive TF1! C'est tellement vrai qu'on a rien à apprendre des Américains en série TV. En attendant ce sont eux qui font les bonnes séries.
634	30	0	Je viens de découvrir cette série et je n'ai pas aimé du tout. L'histoire n'est pas du tout originale et les acteurs jouent très mal leurs rôles respectifs. Bref, Point Pleasant m'a déçu!
214	7	0	Je trouve que c'est une série aussi ennuyeuse que "Les feux de l'amour". En outre, le doublage français est horriblement mauvais. Je me demande bien quand nous reverrons "Santa Barbara" (que j'adorais quand j'étais gosse), qui était certes aussi un soap opéra américain, mais qui, lui, avait un scénario beaucoup plus musclé avec d'excellents acteurs...
410	6	1	Très bonne série qui reprend le theme de l'homme invisible.Dommage que la série soit aussi courte (2 saisons) car elle etais bien et interessante. L'acteur principale etais bien,il y avait de l'humour,le coté serie policiere etait convacant.
231	23	0	3 familles ? 4 générations... Qu'est-ce que c'est ennuyeux!! On se laisse prendre au jeu sur les deux ou trois premiers épisodes et après ça devient long... Voilà à quoi ressemble cette saga sur les extra-terrestres, produite par un Spielberg en manque d'inspiration. Je m'attendais franchement à quelque chose de remarquable sur ce sujet... malheureusement, je me suis fais avoir : il ne se passe pas grand chose, les synopsis de chaque épisode se résument sur deux lignes (avec un évènement au final dans le genre "à suivre..."). C'est dommage d'autant plus que c'est magnifiquement interprété...
11	114	0	Impossible de s'attacher à cette famille américaine aussi parfaite que superficielle, dont les problèmes insipides et sans intérêts dissimulent tout élément de pertubation et poussent à croire qu'il n'y a pas vraiment d'histoire... C'est un somnifère de bonne qualité, qui inculque une morale agaçante à chaque scène... Regarder cette série revient à espionner une famille américaine trop riche et trop gâtée... il n'y a aucun intérêt en gros, mise à part quelques beaux visages... Mais la beauté ne fait pas tout.
216	262	0	qu'une chose a dire : HORRIBLE !!! aucun interret a regarder cette serie, aucun personnage n'est vraiment attachant, dialogue sans humour et sans logique ! c'est vraiment une serie qui doit surtout plaire aux adolescents en manque d'histoires d'amour impossible entre (vulgairement dit) le beau et la moche ! 0 etoiles !!
354	356	1	Au début, je pensais que c'était un Urgences version Seattle mais dès que j'ai regardé les premiers épisodes: stupéfait! Une série géniale mélangant drame, humour et sexe. Avec des acteurs compétents et une mise en scène spectaculaire. Chapeau !
614	27	0	J'aime bien la franchise "Law And Order", et en particulier l'"Unité Spéciale des Victimes" et "Police Criminelle". J'ai regardé la série "Paris enquête criminelle" avec crainte... et j'ai eu raison. Non content de n'avoir rien inventé puisque les scénarii sont intégralement pompés sur la série originelle, ils se permettent en plus de les dénuer d'intérêt. Vincent Pérez est particulièrement pitoyable et parodie Vincent d'Onofrio, en plus de le surjouer. Je suis rarement convaincu des remakes américains de nos films français mais l'inverse est souvent bien pire comme le prouve cette série-navet. Il existe une bonne série bien jouée qui raconte les mêmes histoires en nettement mieux (et qui passe sur la même chaîne !). Il serait préférable d'inventer une nouvelle série française qui soit intéressante et novatrice plutôt qu'une aussi mauvaise copie. On n'est quand même pas obligés de faire du Commissaire Cordier ou de copier les américains. Il existe d'autres alternatives... SVP, arrêtez le massacre...
330	483	1	Voilà une série qui remonte le moral à coup sûr! Pendant 10 années, j'ai suivi ces six personnages interprétés par six acteurs talentueux (mon préféré : David Schwimmer). Le côté "feux de l'amour" entre Ross et Rachel peut parfois être un peu lourd, mais les gags, autres quiproquos, jeux de situations, mal-entendus, et répliques inoubliables (Joey: "Demain, je dois me lever tôt, j'auditionne pour jouer un jeune de 17 ans", Chandler: "Tôt? Tu veux dire vingt ans en arrière?") font de ce sitcom le meilleur jamais créé. Encore bravo pour l'imagination des scénaristes!
327	605	0	Une série dont les prétentions ne sont pas fondées tant par la mollesse des scénarii, tant par les jeux des acteurs qui manquent de consistance!! C'est dommage la bande son n'est pas mauvaise! Cependant, la série est comme la pluie "inutile et décevante"!!
216	258	0	je n'aime pas cette série car je la trouve ridicule , mal faite et pas intéréssante.
229	35	1	Je viens de terminer la saison 1 et je dois avouer que j'adore cette série ! Courtney est vraiment une excellente actrice et elle mérite de bien continuer après Friends ! J'espère qu'on pourra bientot voir la saison 2...mais je ne sais pas du tout si le tournage a déjà commencé...
650	797	1	Cette série est tout simplement grandiose! Même si le cadre n'est pas comparable, on se croirait dans 24 Heures Chrono avec le même type de rebondissements alors que le cadre est beaucoup plus restreint! On n'a pas le temps de s'ennuyer une seconde! Les acteurs sont excellents et le rythme soutenu. J'attends avec impatience la saison 2...
131	42	0	j'ai essayé plusieurs fois de regardé caméra café. Rien n'y fait. je n'arrive pas à sourire ne serait-ce qu'une seconde. je trouve cette série vraiment trop nulle (mais ce n'est que mon avis). les personnages sont tous antipathiques. il n'y a rien de marrant (ah si? c'est censé être une série humoristique? désolée j'avais pas remarqué) et maintenant dès que je tombe dessus, je sort un live en attendant que ça se termine (et oui pour cinq minutes (ouf) ça vaut pas le coup de changer de chaine ou d'éteindre la TV). bref, je ne la conseillerai pas. cependant chacun ses goûts.
304	59	0	Seulement bon à regarder quand on veut s'endormir vite pour faire une bonne sieste. Série pitoyable, qui aurait du disparaitre depuis longtemps.
487	994	1	Dans l'ensemble, la série est plutôt bien, originale et pleine de suspense. Dommage que l'action soit un peu longue, pendant certains épisodes on s'ennuie un peu. Mais en gros c'est une très bonne série qui ne ressemble à aucune autre.
297	102	1	Excellente série avec ses recherches de personnes disparues. Superbe équipe très complémentaire et toujours de bonnes histoires.
201	107	0	C'est tout simplement affligeant de voir ces ados essayer de tenir un discours cohérent.
633	195	1	Cette série est géniale. Je suis aixois et je reconnais tous les paysages de Marseille sauf la place du Mistral qui est imaginaire. Tout est fait pour tenir en haleine et la plupart des personnages sont réalistes. Cependant,j'enlève 1 étoile pour les acteurs qui incarnent bien leurs personnages mais récitent leur texte. Mais bon, je suis accro.
122	8	1	buffy c'est trop trop trop bien jvous dis regardez et appreciez lol :)
689	130	0	Oulalalala ! Mais quelle daube !! Adapter une série italienne à l'américaine, visiblement c'est pas la bonne recette... mais bon, s'il y a 10 millions de tvspectateurs, on peut pas lutter. Cela vaut pas notre bon vieux "Navarro" national moi j'dis ! Mauvais jeu des acteurs dû à des dialogues à deux sous, "Les Experts" à la française m'ont donné la nausée... Vivement que TF1 nous diffuse la saison 2 de LOST !
79	128	1	Superbe série de SF trés bien réalisée avec une intrigue passionnante et des "CYCLONS" inquiétants. Assez étonnant de voir que les personnages de "Starbuck" et "Boomer" sont devenues des femmes par rapport à la série de 78. Pourvu que cela dure...
193	23	0	j'ai connu parce que ma mère le regardais. qui ne connait pas " Dallas, ton univers impitoyable ... ! " et ce bon vieux JR ?? lol c'est culte ! mais je n'ai jamais regardé plus que ça, beaucoup de mal à accrocher
650	1161	0	Rien à dire, ça sonne creux et très faux comme série, un engouement que je ne comprends pas, mais bon c'est une série facile d'accès et un peut nunuche c'est peut être pour ça. Les acteurs sont très lisses, pas vraiment l'image qu'on se fait d'un prisonnier, je n'oz même pas la comparer à une de mes séries préférées, devinez laquelle, HBO est au-dessus d'une telle chose.
216	77	1	Une série simplement Formidable :D des actrice et acteurs super enfin superrr
214	1008	0	Nul. Les histoires n'ont rien d'attirant, les actrices je n'en parle même pas, des gamines de 10 ans joueraient mieux qu'elles. C'est vraiment pitoyable ! Comment peut-t'on encore faire des séries comme ça avec les moyens dont on dispose. En quelques mots: série à oublier éternellement.
354	295	1	Je suis totalement accro! Je suis complètement sous le charme des personnages, des situations drôles ou très tristes (2.06 remarquable) et c'est cela qui fait de Grey's anatomy une de mes séries préférées!
563	227	0	Que dire de cette série si ce n'est qu'elle est complétement nule. Personnages Stéréotypé et acteurs sans aucun talent. Une série de ce genre en plus ou il y a la jolie héroine fraiche et pure, le beau solitaire au grand coeur, le comique qui se tappe des rateaux de chaque fille qu'il drague et enfin la petite peste pourrie gâtée qui finit par devenir sympas avec les autres. Sans oublier les parents, qui ont dus avoir leurs enfant à l'âge de 15 ans, car ils ont presque le même âge qu'eux. Comment cette série fait elle pour avoir déjà 2 saisons et une 3eme en cours.
487	1174	0	Je mets tout de même une étoile car c'est une série qui se veut originale. Toutefois même si la saison 1 m'avait plu, mais sans grand fanatisme, la saison 2 est plus que mauvaise. Le casting des nouveaux survivants est très mauvais, entre Xena la guerrière et MacGyver qui fait une civière avec des branches d'arbre, c'est plus que ridicule. L'histoire n'avance pas, les flashbacks ne mènent à rien, on s'ennuie, on tue les personnages pour rien histoire de relancer l'action. Je ne trouve plus grand intérêt à cette série. Je conseille Desperate Housewives, là il y a intrigues, action, amour, comédie et ça ne tourne pas en rond.
455	91	0	J'ai tenu 4 épisodes. Cette série n'a vraiment rien d'intéressant. Il s'agit en fait d'un remake "version ado" de John Doe. Chaque épisode est une leçon qu'assimile Kyle et une sacrée couche de morale pour le téléspectateur : que c'est pas bien de mentir à ses parents ou de vouloir grandir trop vite. Gnan Gnan, quand tu nous tiens... Le réalisateur met rapidement de côté les mystères "très mystérieux" sur les origines de Kyle. Il fallait tomber bien bas pour aller jusqu'à reprendre Alex Krycek des X-Files, question subtilité, on repassera. On oubliera très rapidement les pouvoirs de Kyle, qui là aussi laissent plus qu'à désirer. Même si par moment, on sent l'influence du très néfaste Smallville (sic). Bref, Kyle XY = John Doe + X-Files + Smallville + Morale américaine. Bonjour l'originalité ! Pour l'anecdote, le père de Kyle, alias Stephen Trager, est le sosie de notre présentateur télé Olivier Minne !
626	16	1	Cette série est vraiment bien.Les acteurs jouent bien,le sénario est plutôt pas mal du tout et la réalisation est bien faite mais elle aurai put être un peut mieux.Les acteurs sont vraiment bien,ils sont vraiment dans la peau de leur personnages.Je trouve que c'est vite accrochant.Sinon le sénario est très bien car maintenant les série qui raconte la vie d'une adolescante pas comme les autres avec sa famille et ses amis sont souvent ennuyant.Mais là c'est rigolo.Il y a que des blagues défois plus rechercher que d'autre mais toujours aussi marrante.La réalisation est bien faite mais aurai put être mieux car les doublages sont comme même voyant.C'est le seul petit truc un peut décevant mais c'est pas bien grave.Si vous n'vez pas vu cette série regardez la car elle est très bien pour les petits comme pour les grands.et si vous voulait passer un bon moment en famille il ne faut pas ésiter.Vous ne le regetterai pas du tout.
177	21	0	oui sa aurais peut-etre marcher avec plus d'imagination, et de meilleurs acteurs, enfin pour l'instant, je connais un pas tout mais sa a pas l'aire d'etre trés intérréssant
342	54	1	J'ai adoré cette série, drôle, pétillante.Jean Dujardin est parfait en macho légèrement beauf, et Alexandra Lamy très rogolote en chiante. C'est parfois volontairement exagéré et caricatural et tant mieux !
249	26	1	C'est une des meilleurs séries du moment. C'est vraiment drôle, imprévisible, intelligente. Les acteurs sont hilarants et touchants en même temps.
327	604	0	J'ai vu le 1er épisode de cette série et ...bwark ça sent le stéréotype à plein nez, l'intrigue toute préparée aucune originalité, une rivalité inintéressante... bref nul nul et nul.
278	66	0	Je n'ai jamais vraiment regardé les Experts, sinon un des tout premiers épisodes, mais sans accrocher. J'ai regardé par curiosité (et par absence d'autres séries ...) les Experts Manhattan, mais sans accrocher beaucoup plus. Ce qui me dérange beaucoup, ceux sont les 2 enquêtes dans le même épisode : cela fait de trop : trop d'éléments, enquête trop rapide, .... Dommage.
401	30	0	Hum... Que dire de de cette série ? Derrick a une moumoute, est plus prévisible qu'un four à micro-ondes et en plus tout semble avancer au ralenti ! Je conseille cette série aux masochistes car franchement, qu'est-ce qu'on s'ennuie !!
330	177	1	Cette série c'est LA sitcom culte!! C'est certainement la melleure sitcom que j'ai jamais vue. On rigole à chaque épisode et on ne s'en lasse pas! On se prend d'amitié pour chaque personnage (même si Chandleur est mon préféré!). Mais un conseil : regardez cette série en VO car ele est très mal doublée.
278	69	0	Même si je n'ai jamais regardé cette série je commence a en avoir plein le dos de ces reprises des Experts "CSI", quoi c'est vrai au départ, il y avait les Experts que j'adore, ensuite les "Experts Miami" qui sont pas super, maintenant les Experts Manhattan bientôt ça va être les Experts Tokyo... Non mais vraiment, ce n'est pas parce que les Experts a proprement parler ont un succès mérité qu'il faut que ça parte dans tous les sens....
504	89	0	Le maître du zodiaque ou devrais-je plutôt dire "l'erreur audiovisuelle 2006 de TF1", nous sublime par sa nullité. Par où commencer, cette série a tellement de défauts. Déjà le jeu des acteurs: Francis Huster, habituellement pas mauvais, s'est surpassé pour arriver au niveau de Claire Keim qui elle a toujours été aussi mauvaise, mais j'aimerais quand même souligner le courage du réalisateur de n'avoir pris que des acteurs amateurs et bénévoles. Quoi ce sont de vrai acteurs?! Bon passons... Le scénario, une copie de celui de l'an dernier mais en pire (pour ceux qui pensait que c'était impossible, ils ont la preuve que TF1 ne touche jamais le fond, elle creuse toujours). L'intrigue à la Bob l'éponge, on sait déjà comment ça finit avant même que ça commence, l'action: néant... Bref, passez votre chemin sous peine de rire pendant un moment.
689	81	0	Une sorte des experts à la française complètement raté.Les acteurs ne savent pas jouer leur rôles et les affaires sont nuls .Je vous conseille plutôt de voir les experts .
157	46	1	Qui ne connaît pas Piper, Phoebe et Paige, les trois soeurs inséparables qui partagent leur maaison, leur vie mouvementée, leur humour et... leurs pouvoirs magiques ! Fini l'ère où les sorcières portent des chapeaux noirs et volent sur des balais ! Ici, elles se confondent au milieu des gens "normaux", ou presque ! Cette série, véritable classique et qui a malheureusement tirée sa révérence en 2006, reste disponible en DVD, et vaut le coup ! Entre fantastique, action, humour et amour, pénétrer dans le monde captivant des soeurs Halliwell réserve bien des surprises... et du plaisir !
633	307	0	Comment une telle série peut entraîner 5 millions de fidèles chaque soir? Je ne vois qu'une seule réponse, ils n'ont que france 3 de règler sur leur télé. Avec son scénario du niveau d'une rédaction de cours élémentaire, ses acteurs qui surjouent comme c'est pas permis et son générique exaspérant. Cette série me gênerait moins si elle ne se passait pas à Marseille (d'où je suis originaire) et surtout si elle n'était pas financée avec la redevance tv que je paye, comme beaucoup de contribuables qui ne rêvent que de séries françaises de meilleure qualité. Enfin, c'est pas pour demain!!!
559	94	1	J'adore cette série! Peu d'inédits au niveau des premiers épisodes c'est dommage! De tres bons acteurs , et des épisodes toujours rythmés et interessants.
372	652	0	J'ai arreté de me faire du mal au 12eme épisode. C'est une série presque sans interêt ! C'est long, il ne se passe rien. On attend 'les sauveurs du monde' (américains biensur) mais on reste toujours dans le flou passés les 10 premiers épisodes ! A moins qu'ils aient prévus, comme pour les feux de l'amour de donner dans les 300 saisons, il va falloir accelerer. Certains personnages sont énervants à souhaits comme la blonde ; avec son mioche qui aurait pû rester faire du piano avec le grand frère Wayans. Pourtant, c'est dommage car le scénario parait interessant. On a presqu'envie de savoir, comment, tous ensemble ou séparement, ils vont utiliser leurs pouvoirs respectifs mais bon...
559	242	0	Série très moyenne. Je ne lui met pas 0 étoile car je me souviens d'un passage intéréssant qui a duré 30 secondes...
674	7	0	Imaginez la version série Z de tous les films et séries de science-fiction connus, et bien ça existe et c'est Red Dwarf. L'humour est volontiers corrosif, le burlesque est de sortie dans l'espace. La série part souvent dans tous les sens et on a quelques fois du mal à suivre les quatre plus improbables explorateurs des confins de l'univers dans leurs délires. Ce qui fait sa force dessert également la série, l'humour est quelque fois vraiment lourd et impénétrable (syndrome typiquement britannique). L'absence d'un minimum de sens logique, de cohérence et de progression au cours de la série, ainsi que l'inexistence de tout développement des personnages, diminue grandement l'intérêt à suivre cette série. Red Dwarf se laisse néanmoins regarder mais n'en attendez pas grand chose.
216	186	0	que dire a part que je n'aime pas meme si j'avoue je n'ai jamais regarder plus de 5mn en totalité, donc c'est un peu gros de dire que je n'aime pas mais en meme temps je ne ressens rien face a l'image, je ne ressens rien face a l'histoire, tres accessible, il suffit de voir Lisa, la tronche qu'elle se paye, le lieu ou elle bosse et de voir la gueule de son patron, voila, pas tres difficile, ensuite on imagine une seule et unique fin, celle qui frappe : il va sortir ou se marier avec elle... et elle deviendra "moins" moche, parceque bon elle est pas gatée la petite elle prend pas soin d'elle la pauvre, et puis ils vivront heureux et auront beaucoup d'enfants... ugly betty a coté est un chef d'oeuvre... le destin de lisa c'est... son probleme, pas le mien... je met vraiment des critiques bizzares ce soir, veuillez m'en excusez ^^
269	42	1	Esprits criminels est une série remplie de rebondissements, originale, jouée par de superbes acteurs qui font de chaque personnage un centre d'intérêt .
619	46	0	Une fade copie de 'Un, dos, tres' à l'italienne. Triste, avec des décors gris, des acteurs sans plus... Enfin bref à éviter.
190	35	0	Série ennuyante. Je m'attendait a une série plus active
16	8	0	Faire une mini-série sur la mort d'un enfant... Personnellement, même si j'étais trop jeune à l'époque des faits, je trouve ça répugnant et inutile. Les blessures telles que celle-ci ne se referment jamais, pourquoi les mettre à vif de nouveau? C'est du voyeurisme tout simplement.
577	342	0	Nip tuck je trouve pas sa intérréssant, loin de la, c'est pas trés original et puis je ne trouve pas l'intérét de cette série tout simplement. Bon j'en ais vus qu'un, donc j'éssayré d'en regardé un autre pour voir, et on verra bien si mon opinion changeras.
236	97	0	Quel navet ! Sauce TF1 évidemment... Si ça vous interresse de regarder une serie hyper peu crédible avec des morts a tout les carrefours c'est votre droit. Mais moi j'en ai eu marre d'attendre le dénouement , surtout que l'on sait qui a tué dès le 2ème épisode.
500	46	1	Génial tout simplement. Si tu aimes les vannes, les jeux de mots à 2 sous. Un peu de break Dance, d'imitation, bref, ceci est pour toi.
216	201	0	je crois qu'il n'y a pas grand chose à dire... Seulement que c'est un navet sans interets aucun!
590	83	0	Une série idiote ! Je m'explique : comment pourrais-je suivre une série où le petit génie des maths préfère aider son frère qui travaille au FBI à résoudre des crimes (encore si c'était des serials killers dans chaque épisode j'dis pas), et gratuitement ? Rassurez-moi, ça se passe bien aux USA, le pays du dollar ? Oui...et bien dans ce cas, l'histoire ne tient pas, à la place du "matheux", moi, j'essaye de me faire du pognon, ou bien de gagner le prix nobel (voire de le regagner) ! J'étais assez impatient de voir cette série, ne serait-ce que pour revoir l'actrice qui jouait Wade Welles dans Sliders, mais le 3ème épisode m'a scié ! Imaginez, tout un escadron du FBI envoyé pour arrêter 2 petits voleurs de banques (des gentlemen en plus !). Ici, aucune classe, l'épisode sent le réchauffé avec en ligne de mire, un gros plagiat du film Heat de Michael Mann.
574	16	0	Non sérieux, il va falloir que le rythme s'accélère! L'idée n'est pas mal mais alors la réalisation est d'une lourdeur ! pfff! Bon ce n'est que le début, mais en même temps je me dis que si il n'y a eu qu'une saison, c'est que cette série n'a pas accroché grand monde ! A suivre.....
185	1	1	Grace a Coeur Ocean,mon été fut doublement ensoleillé!!Avec un gros coup de coeur (Ocean,toujours!!)pour la saison 2 ,plus profonde et plus surprenante que la premiere,avec de nouveaux acteurs fabuleux (Grand Hommage à Jean Luc Joseph!!!!)et les rescapés de la saison 1 egals a leur talent et leur fraicheur!On espere Tres Vite la saison 3......
216	273	0	Jamais vu une serie aussi nulle et avec si peu d'interet. Qui oserait croire le scenario? C'est too much, les acteurs sont mauvais, meme Helene et les Garcons etaient du grand cinema à côté de ce navet... Et puis 4 fois par jour....!!!
596	45	0	Des dialogues débiles façon "feux de l'amour" ou "hélène et les garçons". Off prime enterre d avantage la série française déja faiblarde, et ce avec des personnages qui sont de véritables appeaux à gifle!!! (efira et elise), un montage copié sur la série "friends", mais avec un humour de fossoyeur tellement il est bas et un fond sans interet. Lamentable!
633	223	0	Cette serie est vide! Histoires completements stupides,ireeles hilarantes avec des dialogues dignes des plus mauvais SOAP!!!! ET les acteurs sont si incompetents!!!!!!
304	73	0	Ils auront beau tourner 56 saisons différentes, on sait déjà que: -les enfants grandiront, mais pas les adultes -l'histoire sera toujours la même, pauvre et plate -les mêmes personnages se disputent et raccrochent au moins 48 fois par mois -tout se passera exactement pareil dans tous les couples et toujours dans le salon avec la femme tournée pour ne pas voir son mari -tous les salons se ressemblent, d'ailleurs -les personnages ne sortiront JAMAIS de leur pauvre baraque -ils pleureront probablement encore longtemps devant leurs enfants (je trouve ça même limite indécent) C'est tellemnt lent et soporifique que ma mère le regardait pour s'endormir!! Je trouve même pas mes mots tellement c'est nul!
633	387	0	Franchement, cette série est digne d'un feu de l'amour. Hélas, ce n'est pas un compliment. Cette série est à mourir d'ennui, et de rire : C'est réellement une série cucu. Je trouve que cette série est une honte française, comme beaucoup de séries française.
354	417	1	une très bonne série mettant en scène la vie hospitalière melant la vie privée. Dans la même lignée de l'irremplaçable "Urgences".
487	169	1	Si pour moi cette série vaut 4 étoiles c'est parce qu'ils se sont rattrapés a la 3 ème saison. On peut enfin dire que Lost a repris du service mais ils s'y sont pris trop tard. Attendons de voir la 4 ème saison. Janvier 2008, on peut toujours attendre^^ comme on dit plus c'est long mieux c'est.
327	540	0	j ai du mal a comprendre pourquoi autant de gens en sont accros, je trouve que les acteurs, la plupart, font le double de leurs ages et c'est tp faux, tp dramatique... et tp clichés... bref pas du tt accroché pourtant en matiere de serie je ne suis pas difficile.
101	19	0	Et nous voici avec un énième shônen où le personnage principal est un lycéen qui combat les monstres (ici les Hollow, les faucheuses d'âmes) la nuit après sa journée de cours. En dépit de son succès au Japon (déjà plus de 130 épisodes), la série n'a rien d'original par rapport à la quantité d'autres séries traitant du même sujet. On retrouve de l'humour, souvent lourd et qui casse le sérieux affiché par moment dans la série, la décrédibilise; et des combats répétitifs contre les méchants monstres toujours plus durs à combattre car le jeune garçon a appris sur le tas (par hasard) à devenir un Shinigami et permettre aux âmes de trouver le repos éternel. Les perso sont tous les stéréotypés qu'on retrouve dans chaque série, à la psychologie souvent inexistante, ils manquent cruellement d'interactions entre eux pour que cela créent un intérêt à regarder la suite. Et bien sûr, on se tape les serments sur le courage et l'amitié, et le fait de protéger sa famille... Par moment, et c'est ce qui la rend regardable, la série livre une vision sombre mais réaliste de la vie, malheureusement, cette vision est sabotée par les tentatives d'humour "collégien" raté et les combats prévisibles. On déplorera également une mise en scène semblant vouloir étaler un scénario de 20 minutes sur 4 épisode, donnant souvent l'impression de faire du remplissage et d'allonger la série à des fins commerciales.
689	118	0	Que dire sur cette série à part que... c'est nul? J'ai essayé d'y trouver un quelconque intérêt mais ce n'est pas avec la pseudo-histoire d'amour qui arrive que ça va arranger les choses. Ce que je reproche avant tout, c'est que les acteurs croient que les Français sont attachés à cette série car les acteurs sont plus proches de nous. Je suis française, mais alors le passé du chef ne m'émeut pas du tout. Je suis plus émue par le passé de Sara dans CSI et pourtant elle est américaine hein ^^. Cette façon aussi d'amener la vie privée des personnages, façon qui devait être "fine" : nous avons au résultat un héros qui est sur une enquête puis qui se met à l'écart, et bien nous pouvons être sûrs que c'est pour enquêter sur sa femme ou un autre drame passé!!Et puis les dialogues qui veulent être comiques : ah ça, ils le sont mais je ne crois pas que cela soit fait exprès à tous les coups! Le pire est quand même que cette série copie éhontement CSI (les experts)!le chef qui tombe amoureux de la brunette, mort retrouvé dans un ascenseur et enfin un enfant qui meurt (accident et pas meurtre attention!!), tout cela fait penser à CSI dès la première seconde. Je dirais juste pour finir : à quoi sert de copier une série américaine où rien n'est à redire ou presque pour nous délivrer une copie qui fait honte aux Français même?
627	4	0	Je n'ai pas du tout été captivé par cette série. Je trouve la réalisation très mauvaise. C'est mal filmé, les musiques d'ambiance ne collent pas du tout aux situtations. Et surtout, les gags ne m'ont absolument pas fait rire.
216	276	0	Une série pleine de sentimentalisme grossier à la Star Academy, à zapper d'urgence. Un scénario niais au possible, de nombreux personnages insipides et caricaturaux. Mais bon, vu qu'ils sont gentils et délaissés ils gagnerons à la fin.
210	15	0	se deteste cette serie le heroe est trop parfait c'est extrenement enervant dans une series et puis ces series ou le heroe intervient dans la vie des autres c'est chiant
372	446	1	Si pour moi en 2006 la nouvelle série de l'année était Prison Break, celle de 2007 est incontestablement Heroes. J'aime ces séries à l'instar de Prison Break et 24 ou tous les épisodes forment un tout avec des cliffhangers à la fin de chaque. C'est aussi le cas de Heroes. Maintenant, côté scénario, j'ai trouvé l'épisode pilote un peu mou et ne donnant pas trop envie de voir la suite... Mais dès les épisodes suivant, le scénario se développent et devient vraiment passionnant. Série à ne pas manquer !
354	527	0	Encore une série médicale complétement débile! Les personnages sont ridicules et les situations sont irréalistes... Tout est tellement prévisible, le sublime médecin qui tombe amoureux d'une femme travaillant avec lui mais il ets marié, attention qui va t-il choisir??!!! pffu c'est vraiment pitoyable comment un truc pareille peut marcher au États-Unis?!!
545	2	1	Une super série qui malheureusement ne passe plus.
